"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2019-9-19","997.10","995.49","997.20","990.55","186.92K","0.20%"
"2019-9-18","995.15","995.75","998.40","993.94","191.04K","-0.16%"
"2019-9-17","996.74","990.06","996.74","986.96","231.44K","0.70%"
"2019-9-16","989.86","987.07","992.60","986.72","187.15K","0.27%"
"2019-9-13","987.22","976.07","987.22","975.95","189.23K","1.14%"
"2019-9-12","976.07","972.39","976.07","972.31","141.32K","0.70%"
"2019-9-11","969.31","969.59","973.13","967.14","154.51K","-0.10%"
"2019-9-10","970.26","974.62","977.44","968.36","161.45K","-0.40%"
"2019-9-9","974.12","974.53","975.03","972.47","155.33K","0.00%"
"2019-9-6","974.08","977.83","978.73","973.87","161.16K","-0.28%"
"2019-9-5","976.79","979.83","981.67","976.79","159.54K","-0.09%"
"2019-9-4","977.63","977.97","979.91","973.37","157.39K","-0.18%"
"2019-9-3","979.36","984.79","985.21","978.62","186.48K","-0.48%"
"2019-8-30","984.06","980.25","984.87","980.25","143.16K","0.56%"
"2019-8-29","978.59","978.17","978.78","973.34","138.39K","0.14%"
"2019-8-28","977.26","977.10","981.35","977.10","147.21K","0.05%"
"2019-8-27","976.79","986.33","988.49","976.79","199.81K","-0.62%"
"2019-8-26","982.88","983.80","984.61","977.00","189.79K","-0.96%"
"2019-8-23","992.45","998.21","998.21","990.83","162.57K","-0.48%"
"2019-8-22","997.26","996.41","998.67","993.23","153.00K","0.29%"
"2019-8-21","994.38","984.36","995.44","983.30","201.56K","0.99%"
"2019-8-20","984.67","983.94","985.35","981.75","177.94K","0.37%"
"2019-8-19","981.03","984.04","985.48","979.17","158.09K","0.11%"
"2019-8-16","980.00","974.88","985.61","974.88","198.01K","0.06%"
"2019-8-15","979.38","958.05","979.38","955.76","182.91K","1.08%"
"2019-8-14","968.91","975.88","975.99","968.91","151.49K","0.22%"
"2019-8-13","966.83","972.70","973.09","964.03","181.50K","-0.87%"
"2019-8-12","975.31","975.38","977.63","973.22","174.55K","0.10%"
"2019-8-9","974.34","976.41","978.69","974.33","192.31K","-0.09%"
"2019-8-8","975.24","965.93","975.83","964.21","219.24K","0.96%"
"2019-8-7","965.93","967.18","971.96","961.64","219.15K","0.14%"
"2019-8-6","964.61","960.29","966.15","958.39","210.93K","-0.88%"
"2019-8-5","973.15","988.60","988.99","973.15","195.93K","-1.81%"
"2019-8-2","991.10","987.55","991.39","985.69","186.79K","-0.63%"
"2019-8-1","997.39","993.25","997.39","990.88","222.66K","0.58%"
"2019-7-31","991.66","986.00","993.40","982.64","172.88K","0.57%"
"2019-7-30","986.02","1,001.46","1,002.77","986.02","154.32K","-1.19%"
"2019-7-29","997.94","994.23","997.94","988.29","147.83K","0.46%"
"2019-7-26","993.35","994.80","998.52","992.97","152.41K","-0.16%"
"2019-7-25","994.95","986.85","997.49","986.85","171.79K","0.66%"
"2019-7-24","988.41","993.01","994.85","986.34","169.64K","-0.11%"
"2019-7-23","989.46","981.38","990.45","980.22","184.83K","0.76%"
"2019-7-22","982.04","981.17","985.13","980.08","164.37K","-0.03%"
"2019-7-19","982.34","978.12","986.12","978.12","170.27K","0.64%"
"2019-7-18","976.05","979.16","979.49","975.01","139.85K","-0.66%"
"2019-7-17","982.57","981.49","985.59","979.05","170.02K","0.05%"
"2019-7-16","982.11","975.05","982.11","975.05","174.67K","0.99%"
"2019-7-15","972.53","975.57","975.66","970.93","150.55K","-0.29%"
"2019-7-12","975.40","980.11","982.10","974.32","157.31K","-0.33%"
"2019-7-11","978.63","976.95","980.02","975.03","161.66K","0.51%"
"2019-7-10","973.65","971.19","974.96","971.19","154.56K","0.47%"
"2019-7-9","969.05","965.24","969.05","963.05","169.48K","0.28%"
"2019-7-8","966.35","972.83","972.83","963.84","165.88K","-0.92%"
"2019-7-5","975.34","973.04","975.34","970.16","137.92K","0.24%"
"2019-7-4","973.04","961.78","973.04","961.65","189.90K","1.32%"
"2019-7-3","960.39","960.44","961.67","956.91","136.59K","-0.17%"
"2019-7-2","961.98","964.77","966.76","959.80","138.22K","-0.38%"
"2019-7-1","965.61","958.92","965.61","957.66","166.45K","1.65%"
"2019-6-28","949.94","944.53","949.94","939.12","182.63K","0.72%"
"2019-6-27","943.11","959.48","959.48","943.11","159.03K","-1.67%"
"2019-6-26","959.13","960.13","962.70","958.38","252.32K","-0.10%"
"2019-6-25","960.13","961.19","963.23","960.06","164.35K","-0.28%"
"2019-6-24","962.85","960.29","967.11","959.80","150.30K","0.38%"
"2019-6-21","959.20","962.69","964.52","959.12","206.14K","0.00%"
"2019-6-20","959.18","949.48","962.33","948.97","185.49K","1.00%"
"2019-6-19","949.69","948.92","950.04","946.83","147.36K","0.60%"
"2019-6-18","944.01","945.73","947.30","938.95","166.94K","-0.31%"
"2019-6-17","946.95","953.97","955.18","944.47","174.37K","-0.70%"
"2019-6-14","953.61","948.65","954.70","948.65","155.88K","0.37%"
"2019-6-13","950.08","951.26","952.06","946.29","142.81K","-0.43%"
"2019-6-12","954.17","960.60","960.60","953.83","138.11K","-0.82%"
"2019-6-11","962.07","962.43","964.81","959.98","136.38K","-0.09%"
"2019-6-10","962.90","963.78","966.90","958.60","154.90K","0.48%"
"2019-6-7","958.28","951.64","958.28","950.94","148.04K","1.06%"
"2019-6-6","948.21","951.41","951.41","939.35","125.90K","-0.34%"
"2019-6-5","951.41","955.80","958.39","951.39","131.58K","0.03%"
"2019-6-4","951.16","945.62","951.42","943.21","162.40K","0.50%"
"2019-6-3","946.47","953.58","955.78","940.28","184.66K","-1.40%"
"2019-5-31","959.88","968.53","969.94","959.88","136.53K","-0.98%"
"2019-5-30","969.34","971.01","974.56","967.21","159.99K","-0.23%"
"2019-5-29","971.54","973.31","974.96","969.55","145.31K","-0.05%"
"2019-5-28","972.00","977.02","978.80","969.51","148.99K","-0.32%"
"2019-5-27","975.14","970.73","975.40","970.41","138.47K","0.53%"
"2019-5-24","970.03","976.59","983.14","970.03","168.34K","-1.29%"
"2019-5-23","982.71","982.00","984.57","977.17","160.09K","-0.11%"
"2019-5-22","983.78","986.66","992.26","982.68","174.96K","-0.25%"
"2019-5-21","986.29","989.67","992.84","986.07","206.56K","-0.09%"
"2019-5-20","987.13","975.95","987.13","974.47","153.16K","1.09%"
"2019-5-17","976.48","977.85","980.04","974.91","135.09K","0.08%"
"2019-5-16","975.69","976.96","981.22","975.69","170.22K","0.01%"
"2019-5-15","975.64","967.95","977.65","967.95","188.85K","1.07%"
"2019-5-14","965.34","952.13","965.34","952.13","158.18K","0.71%"
"2019-5-13","958.54","952.11","958.54","951.76","232.04K","0.63%"
"2019-5-10","952.55","950.37","953.92","947.85","131.03K","0.58%"
"2019-5-9","947.01","950.66","953.66","944.91","181.40K","-0.44%"
"2019-5-8","951.22","950.10","953.88","947.86","143.30K","-0.66%"
"2019-5-7","957.56","961.31","965.61","955.42","145.34K","-0.04%"
"2019-5-6","957.97","964.37","964.89","955.41","155.65K","-1.66%"
"2019-5-3","974.14","976.77","977.13","971.75","148.57K","-0.45%"
"2019-5-2","978.50","978.81","979.93","975.51","152.16K","-0.12%"
"2019-4-26","979.64","972.86","979.64","970.73","118.54K","0.57%"
"2019-4-25","974.13","976.46","976.46","971.92","149.12K","-0.29%"
"2019-4-24","976.92","969.66","978.71","969.66","134.07K","0.92%"
"2019-4-23","968.00","964.84","970.98","964.35","154.89K","0.22%"
"2019-4-22","965.86","963.78","966.69","959.33","216.34K","-0.04%"
"2019-4-19","966.21","968.27","971.73","965.46","106.98K","0.41%"
"2019-4-18","962.30","969.50","973.73","962.05","160.39K","-1.01%"
"2019-4-17","972.10","977.17","980.71","972.10","186.72K","-0.52%"
"2019-4-16","977.17","970.87","978.53","963.06","150.02K","-0.58%"
"2019-4-12","982.90","984.66","984.69","980.26","153.83K","-0.31%"
"2019-4-11","985.95","984.46","985.95","981.06","129.48K","0.41%"
"2019-4-10","981.91","984.79","987.27","976.83","159.91K","-0.66%"
"2019-4-9","988.48","999.89","1,000.02","987.82","165.18K","-0.91%"
"2019-4-8","997.56","989.26","997.56","989.26","163.69K","0.84%"
"2019-4-5","989.26","986.91","990.38","986.39","189.29K","0.24%"
"2019-4-4","986.91","987.47","989.08","982.94","165.31K","0.25%"
"2019-4-3","984.46","984.74","985.26","980.30","216.94K","-0.14%"
"2019-4-2","985.81","994.87","996.41","985.48","236.02K","-0.28%"
"2019-4-1","988.53","980.76","988.53","980.76","188.62K","0.79%"
"2019-3-29","980.76","985.35","988.24","980.76","173.91K","-0.23%"
"2019-3-28","982.98","973.44","983.18","972.60","217.07K","0.72%"
"2019-3-27","975.91","976.67","979.32","972.25","159.94K","0.63%"
"2019-3-26","969.79","970.07","978.99","966.90","175.42K","-0.03%"
"2019-3-25","970.07","976.53","976.53","964.76","245.78K","-1.89%"
"2019-3-22","988.71","984.90","990.07","981.30","206.93K","0.71%"
"2019-3-21","981.78","1,005.12","1,006.37","981.78","200.03K","-2.05%"
"2019-3-20","1,002.30","1,002.86","1,003.25","992.02","300.09K","-0.43%"
"2019-3-19","1,006.59","1,013.75","1,014.51","1,004.22","236.59K","-0.52%"
"2019-3-18","1,011.86","1,004.12","1,013.29","1,004.12","230.55K","0.77%"
"2019-3-15","1,004.12","1,008.44","1,008.44","1,001.10","250.28K","-0.43%"
"2019-3-14","1,008.44","1,006.37","1,011.39","1,002.09","224.54K","0.30%"
"2019-3-13","1,005.41","1,003.75","1,009.77","1,003.01","229.38K","0.41%"
"2019-3-12","1,001.32","991.14","1,001.32","990.46","208.19K","1.70%"
"2019-3-11","984.60","982.94","987.11","981.34","178.66K","-0.07%"
"2019-3-8","985.25","987.89","991.98","984.48","202.51K","-0.88%"
"2019-3-7","994.03","995.65","1,004.55","994.03","210.70K","-0.05%"
"2019-3-6","994.49","993.01","994.49","985.51","250.93K","0.21%"
"2019-3-5","992.45","990.08","1,000.25","987.92","297.44K","-0.15%"
"2019-3-4","993.99","983.50","994.46","983.33","235.64K","1.47%"
"2019-3-1","979.63","971.05","980.82","970.54","170.04K","1.47%"
"2019-2-28","965.47","989.84","990.25","965.47","224.81K","-2.50%"
"2019-2-27","990.27","989.61","994.46","988.09","258.93K","0.33%"
"2019-2-26","987.06","991.63","996.44","979.24","251.65K","-0.74%"
"2019-2-25","994.43","996.06","999.90","992.72","227.74K","0.56%"
"2019-2-22","988.91","983.99","993.16","982.86","215.63K","0.14%"
"2019-2-21","987.57","972.82","987.57","970.31","178.58K","1.75%"
"2019-2-20","970.58","963.29","972.75","963.29","170.88K","0.65%"
"2019-2-19","964.35","962.84","971.92","962.81","231.96K","0.32%"
"2019-2-18","961.30","954.85","961.30","953.32","194.65K","1.09%"
"2019-2-15","950.89","951.90","955.40","948.26","160.69K","-0.15%"
"2019-2-14","952.34","946.54","953.66","945.99","181.06K","0.75%"
"2019-2-13","945.25","937.61","945.25","937.34","215.28K","0.82%"
"2019-2-12","937.54","930.37","938.64","926.98","188.42K","1.24%"
"2019-2-11","926.10","916.21","926.10","916.07","124.64K","1.92%"
"2019-2-1","908.67","911.98","912.81","907.52","140.80K","-0.22%"
"2019-1-31","910.65","919.12","920.36","910.38","138.05K","-0.57%"
"2019-1-30","915.84","914.08","917.80","913.48","139.40K","-0.01%"
"2019-1-29","915.93","913.67","915.93","907.09","121.44K","0.41%"
"2019-1-28","912.18","912.53","913.43","908.90","133.32K","0.36%"
"2019-1-25","908.88","908.86","911.59","907.96","117.59K","0.01%"
"2019-1-24","908.79","908.56","910.59","906.59","110.29K","0.07%"
"2019-1-23","908.18","905.73","910.12","905.12","129.14K","0.18%"
"2019-1-22","906.55","912.73","913.37","906.55","152.16K","-0.49%"
"2019-1-21","911.05","905.25","911.74","903.09","165.63K","0.97%"
"2019-1-18","902.30","902.70","906.35","900.64","140.75K","0.05%"
"2019-1-17","901.89","908.48","909.06","901.89","133.89K","-0.75%"
"2019-1-16","908.70","911.32","912.48","906.39","164.29K","-0.11%"
"2019-1-15","909.68","901.21","909.68","898.92","127.19K","0.87%"
"2019-1-14","901.80","903.83","903.83","897.18","143.85K","-0.10%"
"2019-1-11","902.71","899.10","904.37","899.10","131.41K","0.49%"
"2019-1-10","898.30","897.85","899.47","895.17","130.59K","0.15%"
"2019-1-9","896.99","890.26","897.25","888.61","160.51K","1.08%"
"2019-1-8","887.44","891.37","891.87","883.67","112.83K","-0.25%"
"2019-1-7","889.64","890.47","896.63","885.30","127.55K","0.99%"
"2019-1-4","880.90","872.69","881.48","861.85","136.57K","0.31%"
"2019-1-3","878.22","889.78","892.21","872.12","156.58K","-1.52%"
"2019-1-2","891.75","900.10","900.10","891.10","111.52K","-0.09%"
"2018-12-28","892.54","903.79","903.79","892.54","175.94K","-0.92%"
"2018-12-27","900.81","904.80","906.63","900.81","151.69K","1.02%"
"2018-12-26","891.75","896.63","899.49","890.86","139.07K","-0.69%"
"2018-12-25","897.94","893.71","897.94","882.17","250.43K","-1.17%"
"2018-12-24","908.56","910.86","916.41","908.56","158.97K","-0.41%"
"2018-12-21","912.26","911.57","915.02","907.88","199.11K","-0.65%"
"2018-12-20","918.24","915.50","921.79","914.18","146.89K","-0.11%"
"2018-12-19","919.24","926.35","927.03","914.55","186.09K","-0.86%"
"2018-12-18","927.25","933.65","933.65","917.03","175.72K","-0.69%"
"2018-12-17","933.65","948.09","948.09","933.65","255.17K","-1.93%"
"2018-12-14","952.04","958.78","960.09","951.04","200.32K","-0.85%"
"2018-12-13","960.25","961.28","966.83","960.10","171.86K","-0.11%"
"2018-12-12","961.28","956.32","961.28","956.00","222.07K","0.70%"
"2018-12-11","954.58","955.93","957.97","949.34","180.82K","-0.14%"
"2018-12-10","955.89","955.06","958.25","951.50","213.52K","-0.28%"
"2018-12-7","958.59","956.49","962.39","955.96","190.46K","0.39%"
"2018-12-6","954.82","957.14","959.59","948.44","179.14K","-0.24%"
"2018-12-5","957.14","950.34","960.87","946.97","212.46K","-0.18%"
"2018-12-4","958.84","952.97","960.44","950.89","227.42K","0.76%"
"2018-12-3","951.59","937.70","951.59","937.10","209.83K","2.70%"
"2018-11-30","926.54","924.49","928.92","921.08","158.59K","-0.03%"
"2018-11-29","926.79","934.88","937.75","926.79","131.82K","-0.37%"
"2018-11-28","930.20","923.12","930.20","922.03","136.36K","0.77%"
"2018-11-27","923.12","925.12","930.37","921.26","152.64K","0.23%"
"2018-11-26","921.03","915.67","921.96","914.43","118.73K","0.33%"
"2018-11-23","917.97","923.91","925.84","916.87","137.97K","-0.70%"
"2018-11-22","924.42","924.93","926.15","922.02","155.62K","0.20%"
"2018-11-21","922.56","909.83","922.56","907.47","152.76K","0.39%"
"2018-11-20","919.02","909.76","919.02","909.76","159.14K","0.32%"
"2018-11-19","916.06","902.65","916.06","900.61","149.94K","1.99%"
"2018-11-16","898.19","901.44","903.21","894.14","160.63K","0.12%"
"2018-11-15","897.15","901.13","903.83","892.50","166.09K","-0.42%"
"2018-11-14","900.93","904.16","910.58","898.83","142.27K","-0.49%"
"2018-11-13","905.38","904.35","910.20","903.48","170.03K","-1.39%"
"2018-11-12","918.12","909.36","918.99","903.95","125.02K","0.42%"
"2018-11-9","914.29","921.11","925.31","914.29","149.09K","-1.29%"
"2018-11-8","926.28","928.69","932.86","925.54","145.78K","0.45%"
"2018-11-7","922.16","922.03","924.60","915.41","143.11K","0.01%"
"2018-11-6","922.05","931.00","931.27","921.93","139.12K","-0.38%"
"2018-11-5","925.53","920.87","925.53","915.77","136.55K","0.07%"
"2018-11-2","924.86","911.35","927.62","910.40","222.36K","1.86%"
"2018-11-1","907.96","915.52","918.84","905.73","182.19K","-0.74%"
"2018-10-31","914.76","894.23","914.76","894.23","216.19K","2.93%"
"2018-10-30","888.69","881.32","894.80","880.85","133.32K","-0.01%"
"2018-10-29","888.82","895.05","897.84","884.92","139.99K","-1.33%"
"2018-10-26","900.82","918.11","918.16","900.82","157.34K","-1.03%"
"2018-10-25","910.17","902.59","912.07","885.34","177.77K","-1.36%"
"2018-10-24","922.73","935.25","939.06","922.73","149.35K","-1.80%"
"2018-10-23","939.68","950.12","950.42","925.29","202.94K","-1.45%"
"2018-10-22","953.51","958.36","963.79","953.51","147.53K","-0.51%"
"2018-10-19","958.36","949.94","959.63","945.83","153.57K","-0.53%"
"2018-10-18","963.47","968.93","970.75","962.68","145.46K","-0.84%"
"2018-10-17","971.60","973.14","975.27","969.06","152.27K","0.85%"
"2018-10-16","963.37","950.36","963.69","950.36","149.13K","1.23%"
"2018-10-15","951.64","968.80","969.36","951.64","144.31K","-1.90%"
"2018-10-12","970.08","939.20","970.08","933.35","228.89K","2.56%"
"2018-10-11","945.89","972.21","972.21","938.83","353.53K","-4.84%"
"2018-10-10","993.96","998.66","999.62","991.22","191.36K","-0.22%"
"2018-10-9","996.19","998.70","1,001.87","996.19","202.59K","0.01%"
"2018-10-8","996.12","1,003.31","1,006.13","996.12","205.52K","-1.22%"
"2018-10-5","1,008.39","1,020.21","1,020.77","1,008.39","294.15K","-1.49%"
"2018-10-4","1,023.62","1,024.68","1,024.68","1,020.40","196.62K","0.32%"
"2018-10-3","1,020.40","1,021.08","1,024.59","1,016.47","174.39K","0.16%"
"2018-10-2","1,018.79","1,014.26","1,021.51","1,013.11","358.39K","0.58%"
"2018-10-1","1,012.88","1,019.49","1,023.87","1,012.88","247.86K","-0.42%"
"2018-9-28","1,017.13","1,019.34","1,020.84","1,015.40","247.22K","0.17%"
"2018-9-27","1,015.37","1,012.57","1,017.78","1,010.49","207.78K","0.57%"
"2018-9-26","1,009.61","1,008.93","1,014.86","1,007.44","261.51K","-0.11%"
"2018-9-25","1,010.74","1,011.94","1,014.53","1,008.67","231.99K","-0.05%"
"2018-9-24","1,011.29","1,007.52","1,011.29","1,007.45","186.72K","0.83%"
"2018-9-21","1,002.97","1,006.25","1,009.10","1,000.39","302.45K","-0.18%"
"2018-9-20","1,004.74","995.54","1,004.74","995.54","204.56K","0.92%"
"2018-9-19","995.54","998.65","1,001.83","994.50","244.42K","0.21%"
"2018-9-18","993.49","983.43","993.49","981.89","197.39K","0.60%"
"2018-9-17","987.61","990.65","993.83","987.02","164.61K","-0.38%"
"2018-9-14","991.34","987.95","995.55","987.95","178.48K","0.34%"
"2018-9-13","987.95","987.48","992.96","984.92","172.90K","0.10%"
"2018-9-12","987.01","990.00","994.83","987.01","184.15K","0.20%"
"2018-9-11","985.06","968.41","985.06","967.92","192.82K","1.52%"
"2018-9-10","970.34","969.74","974.59","968.19","190.67K","0.15%"
"2018-9-7","968.90","955.50","969.34","955.50","169.77K","1.12%"
"2018-9-6","958.19","968.37","970.84","957.99","160.38K","-1.06%"
"2018-9-5","968.44","975.05","978.78","964.80","181.15K","-0.77%"
"2018-9-4","975.94","990.79","992.18","975.94","185.94K","-1.37%"
"2018-8-31","989.54","998.55","1,003.06","989.54","186.55K","-0.85%"
"2018-8-30","998.07","987.62","998.07","983.43","186.70K","1.00%"
"2018-8-29","988.17","995.05","995.05","987.47","176.89K","-0.71%"
"2018-8-28","995.19","991.92","995.29","989.81","176.27K","0.33%"
"2018-8-27","991.92","990.19","994.54","990.03","189.51K","0.49%"
"2018-8-24","987.05","985.49","989.21","982.88","180.07K","-0.03%"
"2018-8-23","987.36","984.12","989.45","982.48","146.85K","0.53%"
"2018-8-22","982.15","979.21","986.36","979.21","204.11K","0.30%"
"2018-8-21","979.21","968.46","979.21","968.45","200.58K","0.99%"
"2018-8-20","969.62","970.81","973.57","966.46","180.83K","0.08%"
"2018-8-17","968.88","971.40","975.52","968.88","151.07K","0.48%"
"2018-8-16","964.28","952.83","964.28","947.09","174.03K","0.30%"
"2018-8-15","961.37","980.45","982.00","961.37","188.94K","-1.73%"
"2018-8-14","978.27","979.66","981.42","974.47","177.30K","0.02%"
"2018-8-13","978.04","966.46","978.04","963.41","213.22K","0.99%"
"2018-8-10","968.47","962.03","968.47","955.04","185.25K","0.52%"
"2018-8-9","963.50","968.57","972.52","963.50","167.64K","-0.29%"
"2018-8-8","966.27","958.31","966.27","958.31","155.17K","0.99%"
"2018-8-7","956.79","957.70","962.02","953.71","162.14K","-0.36%"
"2018-8-6","960.23","960.12","962.99","955.42","229.66K","0.07%"
"2018-8-3","959.60","957.92","966.10","955.13","197.53K","0.63%"
"2018-8-2","953.55","952.75","953.55","942.39","212.46K","0.08%"
"2018-8-1","952.77","957.35","960.05","949.89","202.12K","-0.38%"
"2018-7-31","956.39","948.56","959.07","947.32","242.40K","0.70%"
"2018-7-30","949.73","940.76","949.73","937.69","193.34K","1.52%"
"2018-7-27","935.52","931.90","937.23","928.82","179.26K","0.58%"
"2018-7-26","930.16","928.96","930.32","920.99","195.48K","0.28%"
"2018-7-25","927.58","936.57","938.33","927.58","232.72K","-0.70%"
"2018-7-24","934.08","933.22","939.07","926.30","203.90K","-0.28%"
"2018-7-23","936.74","931.52","949.14","930.25","208.56K","0.36%"
"2018-7-20","933.39","938.83","941.94","930.26","204.00K","-1.12%"
"2018-7-19","943.97","942.39","947.07","939.58","199.21K","0.17%"
"2018-7-18","942.39","926.14","942.39","926.14","223.94K","2.29%"
"2018-7-17","921.27","905.32","921.27","902.02","155.86K","1.12%"
"2018-7-16","911.11","914.22","917.63","905.27","136.24K","0.15%"
"2018-7-13","909.72","904.80","912.53","899.94","140.42K","1.25%"
"2018-7-12","898.51","891.21","905.72","884.75","113.78K","0.60%"
"2018-7-11","893.16","898.08","900.16","885.09","158.65K","-1.97%"
"2018-7-10","911.12","919.44","921.96","911.12","118.44K","-0.44%"
"2018-7-9","915.12","922.72","929.50","915.12","119.91K","-0.26%"
"2018-7-6","917.51","891.16","921.75","884.99","159.16K","2.01%"
"2018-7-5","899.40","914.48","921.85","892.67","143.00K","-1.70%"
"2018-7-4","914.99","904.34","914.99","890.83","128.08K","0.99%"
"2018-7-3","906.01","945.87","946.16","906.01","180.70K","-4.34%"
"2018-7-2","947.15","955.18","956.78","932.66","168.21K","-1.42%"
"2018-6-29","960.78","955.64","962.93","950.48","146.41K","0.36%"
"2018-6-28","957.35","964.76","976.12","954.46","159.07K","-1.19%"
"2018-6-27","968.91","981.44","984.46","968.91","179.45K","-1.44%"
"2018-6-26","983.02","977.78","983.78","970.75","165.38K","-0.76%"
"2018-6-25","990.52","997.34","997.34","988.98","142.09K","0.75%"
"2018-6-22","983.17","963.89","983.57","959.91","132.36K","1.42%"
"2018-6-21","969.40","979.57","979.57","966.28","117.05K","-1.18%"
"2018-6-20","980.95","957.37","980.95","955.61","154.07K","1.95%"
"2018-6-19","962.16","972.38","972.62","941.57","250.99K","-2.55%"
"2018-6-18","987.34","1,016.51","1,018.98","986.88","181.39K","-2.87%"
"2018-6-15","1,016.51","1,012.71","1,018.95","1,006.75","165.43K","0.08%"
"2018-6-14","1,015.72","1,030.53","1,033.46","1,015.72","166.57K","-1.44%"
"2018-6-13","1,030.53","1,017.93","1,030.53","1,017.93","116.06K","0.96%"
"2018-6-12","1,020.76","1,033.55","1,033.55","1,005.10","212.48K","-1.76%"
"2018-6-11","1,039.02","1,033.55","1,045.60","1,029.19","185.55K","0.00%"
"2018-6-8","1,039.01","1,032.59","1,039.07","1,026.94","148.15K","0.22%"
"2018-6-7","1,036.69","1,038.93","1,043.71","1,030.79","173.15K","0.21%"
"2018-6-6","1,034.50","1,020.97","1,034.50","1,012.98","162.08K","1.15%"
"2018-6-5","1,022.74","1,013.59","1,025.26","1,011.59","212.46K","0.88%"
"2018-6-4","1,013.78","994.48","1,013.78","992.01","166.09K","2.11%"
"2018-6-1","992.87","973.67","995.06","973.56","204.09K","2.23%"
"2018-5-31","971.25","947.96","975.51","945.29","182.04K","2.40%"
"2018-5-30","948.50","953.41","953.41","932.26","146.25K","-0.39%"
"2018-5-29","952.18","925.89","958.96","916.00","183.99K","2.19%"
"2018-5-28","931.75","938.86","951.34","927.47","219.29K","-3.34%"
"2018-5-25","963.90","981.47","987.56","963.90","150.25K","-2.23%"
"2018-5-24","985.92","992.24","995.82","974.14","129.29K","-0.31%"
"2018-5-23","988.94","974.80","995.25","965.92","182.16K","0.31%"
"2018-5-22","985.91","1,006.18","1,015.97","976.73","180.49K","-2.86%"
"2018-5-21","1,014.98","1,043.82","1,043.82","1,014.98","123.09K","-2.46%"
"2018-5-18","1,040.54","1,033.33","1,040.84","1,013.57","408.22K","0.96%"
"2018-5-17","1,030.64","1,055.21","1,057.84","1,030.64","129.62K","-2.27%"
"2018-5-16","1,054.62","1,073.50","1,073.50","1,052.18","150.05K","-1.76%"
"2018-5-15","1,073.50","1,072.25","1,084.20","1,071.02","158.35K","0.61%"
"2018-5-14","1,066.98","1,051.69","1,066.98","1,042.31","137.94K","2.12%"
"2018-5-11","1,044.85","1,026.34","1,044.85","1,014.30","134.82K","1.55%"
"2018-5-10","1,028.87","1,058.22","1,059.34","1,025.75","204.94K","-2.66%"
"2018-5-9","1,056.97","1,058.33","1,069.80","1,051.79","161.33K","-0.33%"
"2018-5-8","1,060.45","1,061.12","1,072.28","1,057.24","170.06K","-0.17%"
"2018-5-7","1,062.26","1,034.64","1,062.26","1,028.79","155.13K","3.45%"
"2018-5-4","1,026.80","1,032.12","1,037.02","1,022.10","163.07K","0.03%"
"2018-5-3","1,026.46","1,018.47","1,027.38","1,003.79","203.56K","-0.25%"
"2018-5-2","1,029.08","1,053.26","1,053.52","1,024.75","183.26K","-2.02%"
"2018-4-27","1,050.26","1,037.36","1,054.94","1,031.89","191.60K","0.52%"
"2018-4-26","1,044.86","1,082.52","1,082.52","1,039.35","208.48K","-3.32%"
"2018-4-24","1,080.74","1,064.86","1,084.89","1,048.68","186.61K","0.37%"
"2018-4-23","1,076.78","1,124.33","1,127.24","1,076.78","217.97K","-3.85%"
"2018-4-20","1,119.86","1,095.84","1,119.86","1,078.01","214.65K","2.30%"
"2018-4-19","1,094.63","1,137.99","1,137.99","1,094.63","204.01K","-3.86%"
"2018-4-18","1,138.53","1,153.28","1,160.32","1,138.42","172.11K","-1.28%"
"2018-4-17","1,153.28","1,149.02","1,156.70","1,139.33","175.76K","0.42%"
"2018-4-16","1,148.49","1,156.54","1,159.45","1,141.81","196.99K","-0.75%"
"2018-4-13","1,157.14","1,178.57","1,181.52","1,153.93","196.13K","-1.35%"
"2018-4-12","1,173.02","1,162.48","1,173.02","1,153.64","179.99K","0.51%"
"2018-4-11","1,167.11","1,201.51","1,202.46","1,167.11","286.08K","-2.59%"
"2018-4-10","1,198.12","1,207.62","1,211.34","1,192.22","286.73K","-0.52%"
"2018-4-9","1,204.33","1,202.44","1,207.45","1,197.44","251.45K","0.36%"
"2018-4-6","1,199.96","1,194.15","1,202.59","1,194.15","252.06K","0.57%"
"2018-4-5","1,193.17","1,197.76","1,199.15","1,186.75","241.19K","0.14%"
"2018-4-4","1,191.54","1,194.26","1,200.71","1,189.46","238.69K","0.27%"
"2018-4-3","1,188.29","1,197.00","1,199.93","1,185.83","255.24K","-0.70%"
"2018-4-2","1,196.61","1,180.26","1,196.61","1,179.73","245.76K","1.89%"
"2018-3-30","1,174.46","1,169.29","1,175.36","1,158.49","204.90K","0.64%"
"2018-3-29","1,167.03","1,174.73","1,176.45","1,164.12","185.25K","-0.44%"
"2018-3-28","1,172.24","1,168.87","1,179.18","1,165.71","208.55K","0.04%"
"2018-3-27","1,171.73","1,187.42","1,187.42","1,169.58","237.76K","0.04%"
"2018-3-26","1,171.22","1,150.51","1,176.95","1,150.51","211.70K","1.53%"
"2018-3-23","1,153.59","1,154.25","1,157.20","1,138.53","261.96K","-1.60%"
"2018-3-22","1,172.36","1,175.22","1,180.44","1,169.48","233.32K","0.26%"
"2018-3-21","1,169.36","1,166.51","1,172.31","1,163.91","237.68K","0.86%"
"2018-3-20","1,159.39","1,154.48","1,166.33","1,154.48","214.04K","0.01%"
